season,week,celebrity_name,pro_name,results,placement,judge_score_total,last_active_week,active_flag,exit_type,elimination_week,exit_week_inferred,eliminated_this_week,withdrew_this_week,season_week_judge_total,judge_score_pct,judge_rank,n_active
4,6,Ian Ziering,Cheryl Burke,Eliminated Week 9,4,24.0,9,True,eliminated,9,9,False,False,170.0,0.1411764705882353,4.0,7
4,6,Joey Fatone,Kym Johnson,2nd Place,2,27.0,10,True,unknown,,,False,False,170.0,0.1588235294117647,3.0,7
4,6,John Ratzenberger,Edyta Sliwinska,Eliminated Week 7,6,19.0,7,True,eliminated,7,7,False,False,170.0,0.11176470588235295,7.0,7
4,6,Laila Ali,Maksim Chmerkoskiy,3rd Place,3,28.0,10,True,unknown,,,False,False,170.0,0.16470588235294117,1.5,7
4,7,Apolo Anton Ohno,Julianne Hough,1st Place,1,27.0,10,True,unknown,,,False,False,154.5,0.17475728155339806,3.5,6
4,7,Billy Ray Cyrus,Karina Smirnoff,Eliminated Week 8,5,19.0,8,True,eliminated,8,8,False,False,154.5,0.12297734627831715,6.0,6
4,7,Ian Ziering,Cheryl Burke,Eliminated Week 9,4,27.0,9,True,eliminated,9,9,False,False,154.5,0.17475728155339806,3.5,6
4,7,Joey Fatone,Kym Johnson,2nd Place,2,29.5,10,True,unknown,,,False,False,154.5,0.19093851132686085,1.5,6
4,7,John Ratzenberger,Edyta Sliwinska,Eliminated Week 7,6,22.5,7,True,eliminated,7,7,True,False,154.5,0.14563106796116504,5.0,6
4,7,Laila Ali,Maksim Chmerkoskiy,3rd Place,3,29.5,10,True,unknown,,,False,False,154.5,0.19093851132686085,1.5,6
4,8,Apolo Anton Ohno,Julianne Hough,1st Place,1,29.0,10,True,unknown,,,False,False,125.5,0.23107569721115537,1.0,5
4,8,Billy Ray Cyrus,Karina Smirnoff,Eliminated Week 8,5,19.0,8,True,eliminated,8,8,True,False,125.5,0.15139442231075698,5.0,5
4,8,Ian Ziering,Cheryl Burke,Eliminated Week 9,4,23.5,9,True,eliminated,9,9,False,False,125.5,0.18725099601593626,4.0,5
4,8,Joey Fatone,Kym Johnson,2nd Place,2,27.5,10,True,unknown,,,False,False,125.5,0.21912350597609562,2.0,5
4,8,Laila Ali,Maksim Chmerkoskiy,3rd Place,3,26.5,10,True,unknown,,,False,False,125.5,0.21115537848605578,3.0,5
4,9,Apolo Anton Ohno,Julianne Hough,1st Place,1,29.5,10,True,unknown,,,False,False,118.5,0.2489451476793249,3.0,4
4,9,Ian Ziering,Cheryl Burke,Eliminated Week 9,4,29.0,9,True,eliminated,9,9,True,False,118.5,0.24472573839662448,4.0,4
4,9,Joey Fatone,Kym Johnson,2nd Place,2,30.0,10,True,unknown,,,False,False,118.5,0.25316455696202533,1.5,4
4,9,Laila Ali,Maksim Chmerkoskiy,3rd Place,3,30.0,10,True,unknown,,,False,False,118.5,0.25316455696202533,1.5,4
4,10,Apolo Anton Ohno,Julianne Hough,1st Place,1,29.3332,10,True,unknown,,,False,False,86.3329,0.3397685007685367,1.0,3
4,10,Joey Fatone,Kym Johnson,2nd Place,2,28.6665,10,True,unknown,,,False,False,86.3329,0.33204606818489824,2.0,3
4,10,Laila Ali,Maksim Chmerkoskiy,3rd Place,3,28.3332,10,True,unknown,,,False,False,86.3329,0.3281854310465651,3.0,3
5,1,Albert Reed,Anna Trebunskaya,Eliminated Week 2,11,21.0,2,True,eliminated,2,2,False,False,257.0,0.08171206225680934,7.0,12
5,1,Cameron Mathison,Edyta Sliwinska,Eliminated Week 8,5,21.0,8,True,eliminated,8,8,False,False,257.0,0.08171206225680934,7.0,12
5,1,Floyd Mayweather Jr. ,Karina Smirnoff,Eliminated Week 4,9,18.0,4,True,eliminated,4,4,False,False,257.0,0.07003891050583658,11.0,12
5,1,Helio Castroneves,Julianne Hough,1st Place,1,25.0,10,True,unknown,,,False,False,257.0,0.09727626459143969,2.0,12
5,1,Jane Seymour,Tony Dovolani,Eliminated Week 7,6,24.0,7,True,eliminated,7,7,False,False,257.0,0.0933852140077821,3.5,12
5,1,Jennie Garth,Derek Hough,Eliminated Week 9,4,21.0,9,True,eliminated,9,9,False,False,257.0,0.08171206225680934,7.0,12
5,1,Josie Maran,Alec Mazo,Eliminated Week 1,12,16.0,1,True,eliminated,1,1,True,False,257.0,0.0622568093385214,12.0,12
5,1,Marie Osmond,Jonathan Roberts,3rd Place,3,21.0,10,True,unknown,,,False,False,257.0,0.08171206225680934,7.0,12
5,1,Mark Cuban,Kym Johnson,Eliminated Week 5,8,21.0,5,True,eliminated,5,5,False,False,257.0,0.08171206225680934,7.0,12
5,1,Mel B,Maksim Chmerkoskiy,2nd Place,2,24.0,10,True,unknown,,,False,False,257.0,0.0933852140077821,3.5,12
5,1,Sabrina Bryan,Mark Ballas,Eliminated Week 6,7,26.0,6,True,eliminated,6,6,False,False,257.0,0.10116731517509728,1.0,12
5,1,Wayne Newton,Cheryl Burke,Eliminated Week 3,10,19.0,3,True,eliminated,3,3,False,False,257.0,0.07392996108949416,10.0,12
5,2,Albert Reed,Anna Trebunskaya,Eliminated Week 2,11,21.0,2,True,eliminated,2,2,True,False,238.0,0.08823529411764706,7.0,11
5,2,Cameron Mathison,Edyta Sliwinska,Eliminated Week 8,5,21.0,8,True,eliminated,8,8,False,False,238.0,0.08823529411764706,7.0,11
5,2,Floyd Mayweather Jr. ,Karina Smirnoff,Eliminated Week 4,9,21.0,4,True,eliminated,4,4,False,False,238.0,0.08823529411764706,7.0,11
5,2,Helio Castroneves,Julianne Hough,1st Place,1,27.0,10,True,unknown,,,False,False,238.0,0.1134453781512605,1.0,11
5,2,Jane Seymour,Tony Dovolani,Eliminated Week 7,6,21.0,7,True,eliminated,7,7,False,False,238.0,0.08823529411764706,7.0,11
5,2,Jennie Garth,Derek Hough,Eliminated Week 9,4,21.0,9,True,eliminated,9,9,False,False,238.0,0.08823529411764706,7.0,11
5,2,Marie Osmond,Jonathan Roberts,3rd Place,3,24.0,10,True,unknown,,,False,False,238.0,0.10084033613445378,3.0,11
5,2,Mark Cuban,Kym Johnson,Eliminated Week 5,8,18.0,5,True,eliminated,5,5,False,False,238.0,0.07563025210084033,10.0,11
5,2,Mel B,Maksim Chmerkoskiy,2nd Place,2,23.0,10,True,unknown,,,False,False,238.0,0.09663865546218488,4.0,11
5,2,Sabrina Bryan,Mark Ballas,Eliminated Week 6,7,26.0,6,True,eliminated,6,6,False,False,238.0,0.1092436974789916,2.0,11
5,2,Wayne Newton,Cheryl Burke,Eliminated Week 3,10,15.0,3,True,eliminated,3,3,False,False,238.0,0.06302521008403361,11.0,11
5,3,Cameron Mathison,Edyta Sliwinska,Eliminated Week 8,5,23.0,8,True,eliminated,8,8,False,False,239.0,0.09623430962343096,7.0,10
5,3,Floyd Mayweather Jr. ,Karina Smirnoff,Eliminated Week 4,9,21.0,4,True,eliminated,4,4,False,False,239.0,0.08786610878661087,8.0,10
5,3,Helio Castroneves,Julianne Hough,1st Place,1,24.0,10,True,unknown,,,False,False,239.0,0.100418410041841,6.0,10
5,3,Jane Seymour,Tony Dovolani,Eliminated Week 7,6,27.0,7,True,eliminated,7,7,False,False,239.0,0.11297071129707113,2.0,10
5,3,Jennie Garth,Derek Hough,Eliminated Week 9,4,26.0,9,True,eliminated,9,9,False,False,239.0,0.1087866108786611,4.5,10
5,3,Marie Osmond,Jonathan Roberts,3rd Place,3,26.0,10,True,unknown,,,False,False,239.0,0.1087866108786611,4.5,10
5,3,Mark Cuban,Kym Johnson,Eliminated Week 5,8,20.0,5,True,eliminated,5,5,False,False,239.0,0.08368200836820083,9.0,10
5,3,Mel B,Maksim Chmerkoskiy,2nd Place,2,27.0,10,True,unknown,,,False,False,239.0,0.11297071129707113,2.0,10
5,3,Sabrina Bryan,Mark Ballas,Eliminated Week 6,7,27.0,6,True,eliminated,6,6,False,False,239.0,0.11297071129707113,2.0,10
5,3,Wayne Newton,Cheryl Burke,Eliminated Week 3,10,18.0,3,True,eliminated,3,3,True,False,239.0,0.07531380753138076,10.0,10
5,4,Cameron Mathison,Edyta Sliwinska,Eliminated Week 8,5,27.0,8,True,eliminated,8,8,False,False,234.0,0.11538461538461539,3.0,9
5,4,Floyd Mayweather Jr. ,Karina Smirnoff,Eliminated Week 4,9,23.0,4,True,eliminated,4,4,True,False,234.0,0.09829059829059829,8.0,9
5,4,Helio Castroneves,Julianne Hough,1st Place,1,27.0,10,True,unknown,,,False,False,234.0,0.11538461538461539,3.0,9
5,4,Jane Seymour,Tony Dovolani,Eliminated Week 7,6,26.0,7,True,eliminated,7,7,False,False,234.0,0.1111111111111111,6.0,9
5,4,Jennie Garth,Derek Hough,Eliminated Week 9,4,27.0,9,True,eliminated,9,9,False,False,234.0,0.11538461538461539,3.0,9
5,4,Marie Osmond,Jonathan Roberts,3rd Place,3,26.0,10,True,unknown,,,False,False,234.0,0.1111111111111111,6.0,9
5,4,Mark Cuban,Kym Johnson,Eliminated Week 5,8,22.0,5,True,eliminated,5,5,False,False,234.0,0.09401709401709402,9.0,9
5,4,Mel B,Maksim Chmerkoskiy,2nd Place,2,26.0,10,True,unknown,,,False,False,234.0,0.1111111111111111,6.0,9
5,4,Sabrina Bryan,Mark Ballas,Eliminated Week 6,7,30.0,6,True,eliminated,6,6,False,False,234.0,0.1282051282051282,1.0,9
5,5,Cameron Mathison,Edyta Sliwinska,Eliminated Week 8,5,26.0,8,True,eliminated,8,8,False,False,199.0,0.1306532663316583,3.5,8
5,5,Helio Castroneves,Julianne Hough,1st Place,1,23.0,10,True,unknown,,,False,False,199.0,0.11557788944723618,6.0,8
5,5,Jane Seymour,Tony Dovolani,Eliminated Week 7,6,26.0,7,True,eliminated,7,7,False,False,199.0,0.1306532663316583,3.5,8
5,5,Jennie Garth,Derek Hough,Eliminated Week 9,4,25.0,9,True,eliminated,9,9,False,False,199.0,0.12562814070351758,5.0,8
5,5,Marie Osmond,Jonathan Roberts,3rd Place,3,21.0,10,True,unknown,,,False,False,199.0,0.10552763819095477,7.5,8
5,5,Mark Cuban,Kym Johnson,Eliminated Week 5,8,21.0,5,True,eliminated,5,5,True,False,199.0,0.10552763819095477,7.5,8
5,5,Mel B,Maksim Chmerkoskiy,2nd Place,2,29.0,10,True,unknown,,,False,False,199.0,0.1457286432160804,1.0,8
5,5,Sabrina Bryan,Mark Ballas,Eliminated Week 6,7,28.0,6,True,eliminated,6,6,False,False,199.0,0.1407035175879397,2.0,8
5,6,Cameron Mathison,Edyta Sliwinska,Eliminated Week 8,5,25.0,8,True,eliminated,8,8,False,False,180.0,0.1388888888888889,4.5,7
5,6,Helio Castroneves,Julianne Hough,1st Place,1,28.0,10,True,unknown,,,False,False,180.0,0.15555555555555556,2.0,7
5,6,Jane Seymour,Tony Dovolani,Eliminated Week 7,6,22.0,7,True,eliminated,7,7,False,False,180.0,0.12222222222222222,7.0,7
5,6,Jennie Garth,Derek Hough,Eliminated Week 9,4,27.0,9,True,eliminated,9,9,False,False,180.0,0.15,3.0,7
5,6,Marie Osmond,Jonathan Roberts,3rd Place,3,23.0,10,True,unknown,,,False,False,180.0,0.12777777777777777,6.0,7
5,6,Mel B,Maksim Chmerkoskiy,2nd Place,2,30.0,10,True,unknown,,,False,False,180.0,0.16666666666666666,1.0,7
5,6,Sabrina Bryan,Mark Ballas,Eliminated Week 6,7,25.0,6,True,eliminated,6,6,True,False,180.0,0.1388888888888889,4.5,7
5,7,Cameron Mathison,Edyta Sliwinska,Eliminated Week 8,5,25.5,8,True,eliminated,8,8,False,False,156.0,0.16346153846153846,5.0,6
5,7,Helio Castroneves,Julianne Hough,1st Place,1,26.0,10,True,unknown,,,False,False,156.0,0.16666666666666666,3.5,6
5,7,Jane Seymour,Tony Dovolani,Eliminated Week 7,6,25.0,7,True,eliminated,7,7,True,False,156.0,0.16025641025641027,6.0,6
5,7,Jennie Garth,Derek Hough,Eliminated Week 9,4,26.5,9,True,eliminated,9,9,False,False,156.0,0.16987179487179488,2.0,6
5,7,Marie Osmond,Jonathan Roberts,3rd Place,3,26.0,10,True,unknown,,,False,False,156.0,0.16666666666666666,3.5,6
5,7,Mel B,Maksim Chmerkoskiy,2nd Place,2,27.0,10,True,unknown,,,False,False,156.0,0.17307692307692307,1.0,6
5,8,Cameron Mathison,Edyta Sliwinska,Eliminated Week 8,5,25.5,8,True,eliminated,8,8,True,False,131.5,0.19391634980988592,3.0,5
5,8,Helio Castroneves,Julianne Hough,1st Place,1,28.5,10,True,unknown,,,False,False,131.5,0.21673003802281368,1.0,5
5,8,Jennie Garth,Derek Hough,Eliminated Week 9,4,25.0,9,True,eliminated,9,9,False,False,131.5,0.19011406844106463,4.0,5
5,8,Marie Osmond,Jonathan Roberts,3rd Place,3,24.5,10,True,unknown,,,False,False,131.5,0.18631178707224336,5.0,5
5,8,Mel B,Maksim Chmerkoskiy,2nd Place,2,28.0,10,True,unknown,,,False,False,131.5,0.21292775665399238,2.0,5
5,9,Helio Castroneves,Julianne Hough,1st Place,1,30.0,10,True,unknown,,,False,False,117.0,0.2564102564102564,1.5,4
5,9,Jennie Garth,Derek Hough,Eliminated Week 9,4,29.0,9,True,eliminated,9,9,True,False,117.0,0.24786324786324787,3.0,4
5,9,Marie Osmond,Jonathan Roberts,3rd Place,3,28.0,10,True,unknown,,,False,False,117.0,0.23931623931623933,4.0,4
5,9,Mel B,Maksim Chmerkoskiy,2nd Place,2,30.0,10,True,unknown,,,False,False,117.0,0.2564102564102564,1.5,4
5,10,Helio Castroneves,Julianne Hough,1st Place,1,27.9999,10,True,unknown,,,False,False,79.3331,0.35294095402801606,2.0,3
5,10,Marie Osmond,Jonathan Roberts,3rd Place,3,23.0,10,True,unknown,,,False,False,79.3331,0.2899168190830813,3.0,3
5,10,Mel B,Maksim Chmerkoskiy,2nd Place,2,28.333199999999998,10,True,unknown,,,False,False,79.3331,0.35714222688890257,1.0,3
6,1,Adam Carolla,Julianne Hough,Eliminated Week 4,9,15.0,4,True,eliminated,4,4,False,False,243.0,0.06172839506172839,11.5,12
6,1,Cristian de la Fuente,Cheryl Burke,3rd Place,3,21.0,10,True,unknown,,,False,False,243.0,0.08641975308641975,6.5,12
6,1,Jason Taylor,Edyta Sliwinska,2nd Place,2,22.0,10,True,unknown,,,False,False,243.0,0.09053497942386832,4.5,12
6,1,Kristi Yamaguchi,Mark Ballas,1st Place,1,27.0,10,True,unknown,,,False,False,243.0,0.1111111111111111,1.0,12
6,1,Mario,Karina Smirnoff,Eliminated Week 8,5,24.0,8,True,eliminated,8,8,False,False,243.0,0.09876543209876543,2.5,12
6,1,Marissa Jaret Winokur,Tony Dovolani,Eliminated Week 9,4,18.0,9,True,eliminated,9,9,False,False,243.0,0.07407407407407407,8.5,12
6,1,Marlee Matlin,Fabian Sanchez,Eliminated Week 6,7,22.0,6,True,eliminated,6,6,False,False,243.0,0.09053497942386832,4.5,12
6,1,Monica Seles,Jonathan Roberts,Eliminated Week 2,11,15.0,2,True,eliminated,2,2,False,False,243.0,0.06172839506172839,11.5,12
6,1,Penn Jillette,Kym Johnson,Eliminated Week 2,12,16.0,2,True,eliminated,2,2,False,False,243.0,0.06584362139917696,10.0,12
6,1,Priscilla Presley,Louis van Amstel,Eliminated Week 5,8,24.0,5,True,eliminated,5,5,False,False,243.0,0.09876543209876543,2.5,12
6,1,Shannon Elizabeth,Derek Hough,Eliminated Week 7,6,21.0,7,True,eliminated,7,7,False,False,243.0,0.08641975308641975,6.5,12
6,1,Steve Guttenberg,Anna Trebunskaya,Eliminated Week 3,10,18.0,3,True,eliminated,3,3,False,False,243.0,0.07407407407407407,8.5,12
6,2,Adam Carolla,Julianne Hough,Eliminated Week 4,9,19.0,4,True,eliminated,4,4,False,False,257.0,0.07392996108949416,9.0,12
6,2,Cristian de la Fuente,Cheryl Burke,3rd Place,3,20.0,10,True,unknown,,,False,False,257.0,0.07782101167315175,8.0,12
6,2,Jason Taylor,Edyta Sliwinska,2nd Place,2,27.0,10,True,unknown,,,False,False,257.0,0.10505836575875487,1.5,12
6,2,Kristi Yamaguchi,Mark Ballas,1st Place,1,27.0,10,True,unknown,,,False,False,257.0,0.10505836575875487,1.5,12
6,2,Mario,Karina Smirnoff,Eliminated Week 8,5,26.0,8,True,eliminated,8,8,False,False,257.0,0.10116731517509728,3.0,12
6,2,Marissa Jaret Winokur,Tony Dovolani,Eliminated Week 9,4,21.0,9,True,eliminated,9,9,False,False,257.0,0.08171206225680934,6.5,12
6,2,Marlee Matlin,Fabian Sanchez,Eliminated Week 6,7,24.0,6,True,eliminated,6,6,False,False,257.0,0.0933852140077821,4.5,12
6,2,Monica Seles,Jonathan Roberts,Eliminated Week 2,11,15.0,2,True,eliminated,2,2,True,False,257.0,0.058365758754863814,12.0,12
6,2,Penn Jillette,Kym Johnson,Eliminated Week 2,12,17.0,2,True,eliminated,2,2,True,False,257.0,0.06614785992217899,10.0,12
6,2,Priscilla Presley,Louis van Amstel,Eliminated Week 5,8,21.0,5,True,eliminated,5,5,False,False,257.0,0.08171206225680934,6.5,12
6,2,Shannon Elizabeth,Derek Hough,Eliminated Week 7,6,24.0,7,True,eliminated,7,7,False,False,257.0,0.0933852140077821,4.5,12
6,2,Steve Guttenberg,Anna Trebunskaya,Eliminated Week 3,10,16.0,3,True,eliminated,3,3,False,False,257.0,0.0622568093385214,11.0,12
6,3,Adam Carolla,Julianne Hough,Eliminated Week 4,9,21.0,4,True,eliminated,4,4,False,False,228.0,0.09210526315789473,7.5,10
6,3,Cristian de la Fuente,Cheryl Burke,3rd Place,3,25.0,10,True,unknown,,,False,False,228.0,0.10964912280701754,3.0,10
6,3,Jason Taylor,Edyta Sliwinska,2nd Place,2,23.0,10,True,unknown,,,False,False,228.0,0.10087719298245613,5.0,10
6,3,Kristi Yamaguchi,Mark Ballas,1st Place,1,27.0,10,True,unknown,,,False,False,228.0,0.11842105263157894,1.0,10
6,3,Mario,Karina Smirnoff,Eliminated Week 8,5,21.0,8,True,eliminated,8,8,False,False,228.0,0.09210526315789473,7.5,10
6,3,Marissa Jaret Winokur,Tony Dovolani,Eliminated Week 9,4,19.0,9,True,eliminated,9,9,False,False,228.0,0.08333333333333333,10.0,10
6,3,Marlee Matlin,Fabian Sanchez,Eliminated Week 6,7,21.0,6,True,eliminated,6,6,False,False,228.0,0.09210526315789473,7.5,10
6,3,Priscilla Presley,Louis van Amstel,Eliminated Week 5,8,26.0,5,True,eliminated,5,5,False,False,228.0,0.11403508771929824,2.0,10
6,3,Shannon Elizabeth,Derek Hough,Eliminated Week 7,6,24.0,7,True,eliminated,7,7,False,False,228.0,0.10526315789473684,4.0,10
6,3,Steve Guttenberg,Anna Trebunskaya,Eliminated Week 3,10,21.0,3,True,eliminated,3,3,True,False,228.0,0.09210526315789473,7.5,10
6,4,Adam Carolla,Julianne Hough,Eliminated Week 4,9,19.0,4,True,eliminated,4,4,True,False,225.0,0.08444444444444445,9.0,9
6,4,Cristian de la Fuente,Cheryl Burke,3rd Place,3,26.0,10,True,unknown,,,False,False,225.0,0.11555555555555555,4.0,9
6,4,Jason Taylor,Edyta Sliwinska,2nd Place,2,29.0,10,True,unknown,,,False,False,225.0,0.1288888888888889,1.5,9
6,4,Kristi Yamaguchi,Mark Ballas,1st Place,1,29.0,10,True,unknown,,,False,False,225.0,0.1288888888888889,1.5,9
6,4,Mario,Karina Smirnoff,Eliminated Week 8,5,24.0,8,True,eliminated,8,8,False,False,225.0,0.10666666666666667,6.0,9
6,4,Marissa Jaret Winokur,Tony Dovolani,Eliminated Week 9,4,24.0,9,True,eliminated,9,9,False,False,225.0,0.10666666666666667,6.0,9
6,4,Marlee Matlin,Fabian Sanchez,Eliminated Week 6,7,24.0,6,True,eliminated,6,6,False,False,225.0,0.10666666666666667,6.0,9
6,4,Priscilla Presley,Louis van Amstel,Eliminated Week 5,8,22.0,5,True,eliminated,5,5,False,False,225.0,0.09777777777777778,8.0,9
6,4,Shannon Elizabeth,Derek Hough,Eliminated Week 7,6,28.0,7,True,eliminated,7,7,False,False,225.0,0.12444444444444444,3.0,9
6,5,Cristian de la Fuente,Cheryl Burke,3rd Place,3,23.0,10,True,unknown,,,False,False,196.0,0.11734693877551021,5.5,8
6,5,Jason Taylor,Edyta Sliwinska,2nd Place,2,27.0,10,True,unknown,,,False,False,196.0,0.1377551020408163,2.5,8
6,5,Kristi Yamaguchi,Mark Ballas,1st Place,1,29.0,10,True,unknown,,,False,False,196.0,0.14795918367346939,1.0,8
6,5,Mario,Karina Smirnoff,Eliminated Week 8,5,27.0,8,True,eliminated,8,8,False,False,196.0,0.1377551020408163,2.5,8
6,5,Marissa Jaret Winokur,Tony Dovolani,Eliminated Week 9,4,24.0,9,True,eliminated,9,9,False,False,196.0,0.12244897959183673,4.0,8
6,5,Marlee Matlin,Fabian Sanchez,Eliminated Week 6,7,22.0,6,True,eliminated,6,6,False,False,196.0,0.11224489795918367,7.0,8
6,5,Priscilla Presley,Louis van Amstel,Eliminated Week 5,8,21.0,5,True,eliminated,5,5,True,False,196.0,0.10714285714285714,8.0,8
6,5,Shannon Elizabeth,Derek Hough,Eliminated Week 7,6,23.0,7,True,eliminated,7,7,False,False,196.0,0.11734693877551021,5.5,8
6,6,Cristian de la Fuente,Cheryl Burke,3rd Place,3,27.0,10,True,unknown,,,False,False,180.0,0.15,3.0,7
6,6,Jason Taylor,Edyta Sliwinska,2nd Place,2,24.0,10,True,unknown,,,False,False,180.0,0.13333333333333333,5.5,7
6,6,Kristi Yamaguchi,Mark Ballas,1st Place,1,30.0,10,True,unknown,,,False,False,180.0,0.16666666666666666,1.0,7
6,6,Mario,Karina Smirnoff,Eliminated Week 8,5,28.0,8,True,eliminated,8,8,False,False,180.0,0.15555555555555556,2.0,7
6,6,Marissa Jaret Winokur,Tony Dovolani,Eliminated Week 9,4,26.0,9,True,eliminated,9,9,False,False,180.0,0.14444444444444443,4.0,7
6,6,Marlee Matlin,Fabian Sanchez,Eliminated Week 6,7,21.0,6,True,eliminated,6,6,True,False,180.0,0.11666666666666667,7.0,7
6,6,Shannon Elizabeth,Derek Hough,Eliminated Week 7,6,24.0,7,True,eliminated,7,7,False,False,180.0,0.13333333333333333,5.5,7
6,7,Cristian de la Fuente,Cheryl Burke,3rd Place,3,23.0,10,True,unknown,,,False,False,154.5,0.1488673139158576,6.0,6
6,7,Jason Taylor,Edyta Sliwinska,2nd Place,2,27.5,10,True,unknown,,,False,False,154.5,0.1779935275080906,1.0,6
6,7,Kristi Yamaguchi,Mark Ballas,1st Place,1,27.0,10,True,unknown,,,False,False,154.5,0.17475728155339806,2.0,6
6,7,Mario,Karina Smirnoff,Eliminated Week 8,5,25.5,8,True,eliminated,8,8,False,False,154.5,0.1650485436893204,4.5,6
6,7,Marissa Jaret Winokur,Tony Dovolani,Eliminated Week 9,4,26.0,9,True,eliminated,9,9,False,False,154.5,0.16828478964401294,3.0,6
6,7,Shannon Elizabeth,Derek Hough,Eliminated Week 7,6,25.5,7,True,eliminated,7,7,True,False,154.5,0.1650485436893204,4.5,6
6,8,Cristian de la Fuente,Cheryl Burke,3rd Place,3,28.5,10,True,unknown,,,False,False,133.5,0.21348314606741572,1.0,5
6,8,Jason Taylor,Edyta Sliwinska,2nd Place,2,26.0,10,True,unknown,,,False,False,133.5,0.1947565543071161,4.0,5
6,8,Kristi Yamaguchi,Mark Ballas,1st Place,1,27.5,10,True,unknown,,,False,False,133.5,0.20599250936329588,2.0,5
6,8,Mario,Karina Smirnoff,Eliminated Week 8,5,26.5,8,True,eliminated,8,8,True,False,133.5,0.19850187265917604,3.0,5
6,8,Marissa Jaret Winokur,Tony Dovolani,Eliminated Week 9,4,25.0,9,True,eliminated,9,9,False,False,133.5,0.18726591760299627,5.0,5
6,9,Cristian de la Fuente,Cheryl Burke,3rd Place,3,28.0,10,True,unknown,,,False,False,110.0,0.2545454545454545,2.0,4
6,9,Jason Taylor,Edyta Sliwinska,2nd Place,2,27.5,10,True,unknown,,,False,False,110.0,0.25,3.0,4
6,9,Kristi Yamaguchi,Mark Ballas,1st Place,1,28.5,10,True,unknown,,,False,False,110.0,0.2590909090909091,1.0,4
6,9,Marissa Jaret Winokur,Tony Dovolani,Eliminated Week 9,4,26.0,9,True,eliminated,9,9,True,False,110.0,0.23636363636363636,4.0,4
6,10,Cristian de la Fuente,Cheryl Burke,3rd Place,3,26.0,10,True,unknown,,,False,False,84.5,0.3076923076923077,3.0,3
6,10,Jason Taylor,Edyta Sliwinska,2nd Place,2,28.5,10,True,unknown,,,False,False,84.5,0.33727810650887574,2.0,3
6,10,Kristi Yamaguchi,Mark Ballas,1st Place,1,30.0,10,True,unknown,,,False,False,84.5,0.35502958579881655,1.0,3
7,1,Brooke Burke,Derek Hough,1st Place,1,24.5,10,True,unknown,,,False,False,252.0,0.09722222222222222,1.0,13
7,1,Cloris Leachman,Corky Ballas,Eliminated Week 6,7,16.0,6,True,eliminated,6,6,False,False,252.0,0.06349206349206349,12.0,13
7,1,Cody Linley,Julianne Hough,Eliminated Week 9,4,20.5,9,True,eliminated,9,9,False,False,252.0,0.08134920634920635,6.0,13
7,1,Jeffrey Ross,Edyta Sliwinska,Eliminated Week 1,13,12.0,1,True,eliminated,1,1,True,False,252.0,0.047619047619047616,13.0,13
7,1,Kim Kardashian,Mark Ballas,Eliminated Week 2,11,18.5,2,True,eliminated,2,2,False,False,252.0,0.07341269841269842,9.0,13
7,1,Lance Bass,Lacey Schwimmer,3rd Place,3,21.5,10,True,unknown,,,False,False,252.0,0.08531746031746032,3.5,13
7,1,Maurice Greene,Cheryl Burke,Eliminated Week 8,5,19.5,8,True,eliminated,8,8,False,False,252.0,0.07738095238095238,7.0,13
7,1,Misty May-Treanor,Maksim Chmerkoskiy,Withdrew,10,21.0,2,True,withdrew,,2,False,False,252.0,0.08333333333333333,5.0,13
7,1,Rocco DiSpirito,Karina Smirnoff,Eliminated Week 4,9,17.5,4,True,eliminated,4,4,False,False,252.0,0.06944444444444445,11.0,13
7,1,Susan Lucci,Tony Dovolani,Eliminated Week 7,6,18.5,7,True,eliminated,7,7,False,False,252.0,0.07341269841269842,9.0,13
7,1,Ted McGinley,Inna Brayer,Eliminated Week 1,12,18.5,1,True,eliminated,1,1,True,False,252.0,0.07341269841269842,9.0,13
